Time,y2j507-FI-11005,y2j507-FI-11703,y2j507-FI-11704,y2j507-FI-11803,y2j507-FI-11804,y2j507-FI-13801A,y2j507-FI-13801B,y2j507-FIC-11001A,y2j507-FIC-11001AMV,y2j507-FIC-11001B,y2j507-FIC-11001BMV,y2j507-FIC-11001C,y2j507-FIC-11001CMV,y2j507-FIC-11002A,y2j507-FIC-11002AMV,y2j507-FIC-11002B,y2j507-FIC-11002BMV,y2j507-FIC-11002C,y2j507-FIC-11002CMV,y2j507-FIC-11003A,y2j507-FIC-11003AMV,y2j507-FIC-11003B,y2j507-FIC-11003BMV,y2j507-FIC-11003C,y2j507-FIC-11003CMV,y2j507-FIC-11004A,y2j507-FIC-11004AMV,y2j507-FIC-11004B,y2j507-FIC-11004BMV,y2j507-FIC-11004C,y2j507-FIC-11004CMV,y2j507-FIC-11101A,y2j507-FIC-11101AMV,y2j507-FIC-11101B,y2j507-FIC-11101BMV,y2j507-FIC-11101C,y2j507-FIC-11101CMV,y2j507-FIC-11102A,y2j507-FIC-11102AMV,y2j507-FIC-11102B,y2j507-FIC-11102BMV,y2j507-FIC-11102C,y2j507-FIC-11102CMV,y2j507-FIC-11103A,y2j507-FIC-11103AMV,y2j507-FIC-11103B,y2j507-FIC-11103BMV,y2j507-FIC-11103C,y2j507-FIC-11103CMV,y2j507-FIC-11104A,y2j507-FIC-11104AMV,y2j507-FIC-11104B,y2j507-FIC-11104BMV,y2j507-FIC-11104C,y2j507-FIC-11104CMV,y2j507-FIC-12804,y2j507-FICA-11001,y2j507-FICA-11001MV,y2j507-FICA-11002,y2j507-FICA-11002MV,y2j507-FICA-11003,y2j507-FICA-11003MV,y2j507-FICA-11004,y2j507-FICA-11004MV,y2j507-FICA-11101,y2j507-FICA-11101MV,y2j507-FICA-11102,y2j507-FICA-11102MV,y2j507-FICA-11103,y2j507-FICA-11103MV,y2j507-FICA-11104,y2j507-FICA-11104MV,y2j507-FIQ-11401,y2j507-FIQ-11402,y2j507-FIQ-11402A,y2j507-FIQ-11402B,y2j507-FIQ-11402SUM,y2j507-FIQ-11501,y2j507-FIQ-11502,y2j507-FIQ-11601,y2j507-FIQ-11602,y2j507-FIQ-13803APV,y2j507-FIQ-13803ASUM,y2j507-FIQ-13803BPV,y2j507-FIQ-13803BSUM
2018-07-13 10:00:00,301.372,0.001,-0.002,-0.149,0.002,1.162,4.115,59.898,55.726,267.492,52.037,54.96,44.726,60.118,42.868,269.858,62.269,54.481,35.401,55.456,41.1,270.66,45.99,54.804,57.8,56.784,54,269.617,54.308,55.182,21.585,60.005,65.977,260.59,55.926,55.107,26.494,60.073,27.427,261.822,29.186,54.617,38.007,61.198,49.037,261.034,47.74,54.946,29.508,59.985,45.844,265.248,56.48,55.176,88.517,7.988,37.899,25.023,37.845,35.596,37.558,23.579,40.916,38.807,37.479,23.315,34.986,30.25,37.023,32.391,37.667,34.605,1.408,3.97,1.903,2.067,1277.642,1349.123,1332.299,1350.622,1397.432,0.34,8314.769,1.448,11344.8
2018-07-13 11:00:00,299.602,0.001,-0.002,-0.149,0.002,1.294,4.36,60.052,54.825,271.781,51.712,55.031,44.38,59.776,43.016,270.566,61.816,55.026,31.602,66.187,41.1,269.986,45.706,54.974,39.431,57.823,54,270.278,53.978,55.217,21.651,60.258,65.244,260.055,55.745,55.166,25.993,60.107,27.01,258.257,29.016,55.211,37.979,61.992,49.037,267.292,48.858,55.072,30.562,60.05,45.018,259.748,55.866,55.062,88.476,7.984,37.995,26.133,37.829,34.618,37.622,23.474,40.98,38.124,36.737,23.315,34.911,31.961,36.222,33.912,37.305,34.695,1.214,4.144,1.961,2.184,1281.643,1329.818,1341.271,1343.422,1365.665,0.323,8315.106,1.25,11346.13
2018-07-13 12:00:00,300.97,0.001,-0.002,-0.149,0.002,1.218,4.157,59.915,55.4,266.228,52.129,54.87,44.634,57.985,42.904,269.416,62.31,54.483,32.342,60.779,41.1,269.301,45.998,54.463,47.024,57.109,54,269.459,54.658,54.633,22.656,59.503,65.888,259.252,55.921,54.958,26.399,59.869,27.131,268.996,28.792,54.656,38.24,61.159,49.037,248.726,49.397,54.71,31.331,59.97,45.456,253.121,55.96,54.874,88.708,8.024,38.045,26.332,37.744,35.197,37.76,22.994,40.953,38.597,36.856,23.315,34.999,30.353,37.043,31.888,37.57,34.487,1.217,4.181,2.1,2.081,1285.594,1343.549,1351.212,1325.72,1382.928,0.353,8315.442,1.217,11347.39
2018-07-13 13:00:00,302.201,0.002,-0.002,-0.149,0.002,1.272,4.157,60.208,53.785,273.082,51.864,54.94,44.465,60.137,42.814,270.428,62.131,55.056,31.895,57.197,41.1,269.979,46.036,54.743,49.38,54.738,54,271.162,54.321,55.037,24.538,60.585,64.896,260.125,55.864,55.186,26.22,59.819,26.863,260.471,28.786,55.092,37.815,61.757,49.037,272.822,49.551,55.214,55.563,59.738,45.355,268.961,56.063,55.147,88.511,8.014,38.229,25.969,37.99,36.476,37.34,23.829,41.174,38.725,38.028,23.315,35.147,30.431,36.758,32.241,37.534,34.699,1.228,3.86,1.918,1.942,1289.594,1353.123,1330.789,1320.825,1347.612,0.39,8315.799,1.439,11348.65
2018-07-13 14:00:00,302.001,0.001,-0.002,-0.149,0.002,1.43,3.894,59.937,53.824,270.05,51.735,55.053,44.521,60.12,42.087,269.812,61.905,54.216,31.652,72.778,41.1,270.533,46.008,54.978,39.709,60.25,54,270.068,54.507,56.986,36.309,59.985,65.531,260.086,55.767,55.142,26.244,60.144,27.054,265.459,29.158,54.956,38.171,61.31,49.037,257.041,48.043,55.021,55.864,60.113,45.588,268.49,57.069,55.053,88.532,7.998,37.743,26.539,38.076,35.013,37.576,23.786,40.716,38.573,38.242,23.315,35.038,30.393,37.271,33.122,37.339,34.735,1.262,4.031,1.946,2.086,1293.629,1350.017,1386.702,1327.954,1358.291,0.445,8316.231,1.343,11350.03
2018-07-13 15:00:00,298.714,0.001,-0.002,-0.149,0.002,1.152,4.086,60.086,53.912,279.215,53.392,54.95,44.532,60.016,42.353,290.103,63.722,54.988,31.853,73.028,41.1,279.924,46.604,54.991,39.595,60.364,54,279.846,55.229,55.056,22.07,59.933,65.52,280.009,57.265,55.228,26.046,59.942,27.043,288.017,29.506,54.941,37.93,62.355,49.037,283.396,49.472,58.298,55.916,59.94,45.501,254.948,57.465,55.001,88.256,8.018,37.442,26.254,38.032,34.304,37.053,23.255,39.723,38.249,39.199,22.815,34.651,31.256,36.485,30.718,36.129,33.96,1.281,4.01,1.946,2.064,1297.715,1326.763,1323.039,1346.729,1329.878,0.377,8316.659,1.393,11351.4
2018-07-13 16:00:00,298.481,0.001,-0.002,-0.149,0.002,1.114,4.163,59.975,54.572,277.751,52.556,54.926,44.004,59.889,42.97,289.703,63.633,54.442,31.405,73.575,41.1,279.841,46.578,54.934,39.069,60.712,54,279.734,55.12,55.069,21.232,59.826,64.711,279.864,57.034,55.13,25.878,59.928,26.909,288.776,28.65,54.88,37.527,62.809,49.037,283.521,49.032,55.312,55.953,60.026,44.951,283.215,56.859,54.933,87.888,8.008,37.46,25.977,38.089,34.668,37.317,23.397,39.468,38.228,38.868,22.815,34.504,31.699,36.785,31.284,35.99,34.043,1.283,4.167,2.024,2.143,1301.737,1358.71,1366.424,1390.775,1366.656,0.326,8317.032,1.244,11352.7
2018-07-13 17:00:00,297.35,0.001,-0.002,-0.149,0.002,0.963,4.011,60.108,53.752,279.136,53.294,55.181,44.324,60.139,42.434,290.49,64.035,54.989,32.134,72.754,41.1,280.046,46.658,55.047,39.59,60.035,54,280.308,55.208,54.999,21.032,60.022,65.53,280.024,57.344,55.207,26.157,60.143,26.866,288.612,28.771,55.115,38.124,62.903,49.037,287.307,49.561,55.372,56.448,60.091,45.065,286.687,57.809,55.026,87.98,8.007,37.519,26.053,37.714,34.801,36.911,23.383,39.767,36.386,37.782,22.815,34.552,31.684,36.855,32.064,36.249,33.786,1.355,3.97,1.972,1.998,1305.803,1330.434,1314.222,1357.281,1355.077,0.417,8317.384,1.266,11353.98
2018-07-13 18:00:00,302.328,0.001,-0.002,-0.149,0.002,1.217,4.141,60.079,54.265,280.462,53.44,55.047,44.812,59.209,43.439,279.881,63.664,54.89,21.717,71.756,41.1,279.86,47.098,54.987,40.092,58.241,54,280.604,55.789,54.901,39.371,60.263,66.583,280.338,57.799,55.071,26.737,59.915,27.252,267.723,31.594,54.956,38.338,59.838,49.037,276.957,50.123,55.621,33.104,59.92,45.652,282.597,60.156,55,88.51,7.992,37.813,25.84,39.685,35.169,37.152,23.573,41.26,38.376,37.995,22.815,35.023,30.086,36.941,32.469,36.46,34.147,1.363,4.067,1.998,2.069,1309.845,1392.12,1392.27,1383.585,1405.164,0.353,8317.749,1.381,11355.25
2018-07-13 19:00:00,302.668,0.001,-0.002,-0.148,0.002,1.689,4.344,59.877,53.145,279.84,53.135,54.967,44.32,60.142,42.723,279.867,62.757,54.936,21.11,72.88,41.1,279.863,46.819,54.992,38.82,63.286,54,280.259,55.338,54.925,38.857,59.86,65.752,279.922,57.397,55.095,26.168,60.117,26.884,286.276,29.808,54.866,38.136,63.141,49.037,280.913,49.715,55.722,29.908,60.044,45.065,283.481,58.749,54.934,88.248,8.002,37.801,25.718,39.357,35.42,37.443,24.063,41.298,38.084,37.672,22.815,35.475,30.946,37.023,32.917,36.598,34.279,1.341,4.253,2.054,2.199,1314.032,1406.567,1381.708,1381.85,1406.84,0.495,8318.156,1.344,11356.52
2018-07-13 20:00:00,303.736,0.001,-0.002,-0.148,0.002,1.276,4.132,59.961,55.457,279.124,53.99,55.023,45.388,59.93,43.697,279.65,63.478,55.04,21.672,71.251,41.1,279.739,47.134,55.101,40.39,62.373,54,279.117,56.043,55.174,40.649,60.136,66.653,280.009,57.76,55.034,27.039,60.238,27.222,286.951,29.457,55.014,38.941,59.872,49.037,280.929,49.603,55.237,29.321,60.027,46.208,279.865,58.816,55.09,88.734,8.007,37.713,25.961,40.404,35.403,37.146,24.748,41.673,37.976,38.03,22.815,35.039,30.339,37.224,32.87,36.509,34.426,1.313,3.951,1.941,2.01,1318.229,1384.761,1365.141,1365.595,1393.307,0.41,8318.614,1.286,11357.77
2018-07-13 21:00:00,303.135,0.001,-0.002,-0.149,0.002,1.273,4.258,59.97,54.061,275.62,52.734,55.123,44.068,60.209,42.45,280.397,62.466,54.729,20.856,73.227,41.1,280.346,46.516,55.042,38.836,64.059,54,280.376,55.363,54.684,39.594,60.343,65.433,280.16,57.062,55.097,26.12,59.999,26.685,284.494,30.276,55.18,37.632,62.939,49.037,284.95,50.22,55.659,58.495,60.083,44.923,286.387,58.828,55.08,87.854,7.976,37.439,26.262,39.442,35.955,37.355,24.559,41.477,37.931,38.553,22.415,35.273,30.528,37.139,32.586,36.457,34.483,1.227,4.079,1.996,2.083,1322.412,1375.94,1377.359,1387.836,1384.051,0.422,8319.041,1.368,11359.09
2018-07-13 22:00:00,303.74,0.001,-0.002,-0.149,0.002,1.148,4.202,59.953,55.166,280.032,53.404,54.938,44.464,59.869,43.916,279.674,62.871,55.098,21.076,72.681,41.1,280.449,46.661,54.926,39.207,62.202,54,281.596,55.232,53.904,39.137,59.747,65.746,279.952,57.287,55.085,26.315,60.073,27.355,273.785,29.414,55.001,38.21,61.083,49.037,276.27,48.845,55.786,59.389,60.055,45.519,278.462,57.873,54.936,88.298,8.016,38.04,25.097,39.862,35.247,37.26,24.303,41.353,38.902,38.561,22.415,35.065,31.577,36.985,33.686,36.614,34.188,1.207,4.204,2.041,2.163,1326.542,1337.998,1375.581,1397.766,1407.13,0.361,8319.434,1.553,11360.44
2018-07-13 23:00:00,303.348,0.001,-0.002,-0.149,0.002,1.243,4.035,60.211,55.781,280.49,53.092,54.75,44.545,60.033,43.262,280.054,62.785,54.962,21.02,72.63,41.1,280.158,46.733,55.061,39.523,62.134,54,280.308,55.297,55.013,39.143,59.698,65.895,280.066,57.425,55.119,26.307,59.942,27.202,272.909,30.274,54.828,38.043,60.703,49.037,275.344,48.99,55.653,59.184,59.974,45.553,283.279,58.567,55.009,88.458,8.02,37.489,25.976,39.783,35.635,37.339,23.283,41.258,38.362,38.828,22.415,35.164,32.875,37.065,31.623,36.422,34.184,1.212,4.121,2.02,2.101,1330.69,1369.168,1388.566,1383.064,1379.562,0.422,8319.806,1.2,11361.72
2018-07-14 00:00:00,302.892,0.001,-0.002,-0.149,0.002,1.274,4.182,58.958,59.635,279.706,53.061,54.873,44.417,59.91,43.047,280.063,62.794,54.91,20.708,73.06,41.1,280.12,46.438,55.025,39.243,62.402,54,279.534,55.549,55.278,38.76,60.182,65.482,279.935,57.255,54.981,26.166,59.622,26.777,287.752,29.08,54.845,37.965,61.215,49.037,286.162,50.575,55.373,58.719,59.942,45.218,257.138,58.039,55.009,87.952,7.963,37.559,25.934,39.951,35.634,37.339,23.168,41.423,38.153,38.169,22.415,35.344,32.355,36.877,32.404,36.23,34.263,1.259,4.16,2.097,2.064,1334.897,1402.04,1399.756,1385.588,1397.804,0.403,8320.213,1.533,11363.12
2018-07-14 01:00:00,301.323,0.001,-0.002,-0.149,0.002,1.169,3.968,65.922,64.151,283.638,53.177,54.982,43.925,59.878,42.784,279.971,62.814,54.903,20.672,73.779,41.1,279.91,46.491,54.86,39,59.088,54,279.666,55.153,55.621,38.365,59.972,64.604,280.376,56.899,55.227,25.849,59.93,26.836,279.606,29.803,54.99,37.514,63.72,49.037,287.903,48.915,55.497,58.656,60.084,45.062,283.641,58.508,54.964,88.006,8.001,37.34,25.617,39.491,35.321,37.078,23.532,41.341,38.599,37.781,22.215,34.921,31.441,36.994,31.068,36.378,34.011,1.287,4.136,2.125,2.011,1339.078,1384.57,1409.222,1344.534,1381.717,0.341,8320.597,1.209,11364.42
2018-07-14 02:00:00,300.689,0.001,-0.002,-0.149,0.002,1.553,4.263,59.509,57.41,280.072,53.337,54.98,44.083,60.003,42.817,279.872,62.784,56.995,31.293,73.279,41.1,280,46.571,55.19,39.265,58.848,54,280.419,55.05,54.978,37.898,59.793,65.182,280.022,57.123,55.127,26.025,59.947,26.862,271.924,30.749,55.031,37.745,61.672,49.037,277.464,48.966,55.455,58.745,60.025,45.389,282.496,57.36,54.866,87.963,8.017,37.359,25.946,39.641,34.923,37.028,23.152,41.025,38.725,36.851,22.215,35.357,31.495,37.06,31.189,36.368,34.067,1.294,4.25,2.057,2.193,1343.243,1350.115,1379.769,1327.493,1373.158,0.495,8320.989,1.491,11365.77
2018-07-14 03:00:00,303.821,0.001,-0.002,-0.149,0.002,1.474,4.059,60.067,70.892,279.853,52.738,54.917,44.407,59.932,43.637,279.91,62.719,54.993,20.915,73.081,41.1,280.039,46.538,54.917,39.547,59.406,54,279.802,55.035,55.008,38.152,60.208,65.471,280.045,57.15,55.108,26.143,60.016,27.02,282.586,29.264,54.961,38.051,62.169,49.037,284.052,50.166,55.421,58.846,59.919,45.086,281.954,57.235,54.899,88.095,7.996,37.935,25.237,39.803,35.112,37.523,22.872,41.228,38.718,37.275,22.215,36.118,32.714,37.27,31.257,36.669,34.056,1.3,4.263,2.072,2.191,1347.396,1371.895,1394.19,1357.969,1383.703,0.476,8321.39,1.376,11367.1
2018-07-14 04:00:00,303.439,0.001,-0.002,-0.149,0.002,1.46,4.464,58.723,56.378,279.901,53.787,55.003,44.687,60.083,43.948,280.007,63.309,54.95,21.502,72.2,41.1,279.975,46.851,54.962,40.356,61.952,54,280.551,55.45,54.903,39.089,60.217,66.192,279.254,57.616,55.113,26.619,59.991,27.183,269.999,30.66,55.018,38.552,60.099,49.037,284.178,48.862,55.624,59.78,60.073,45.972,282.778,57.709,55.247,88.818,8.01,37.646,26.147,40.042,35.391,37.224,23.61,40.883,38.383,37.821,22.215,35.687,32.828,37.229,32.969,36.908,34.093,1.315,4.148,2.033,2.116,1351.646,1420.978,1406.723,1373.152,1407.327,0.465,8321.87,1.536,11368.42
2018-07-14 05:00:00,303.531,0.001,-0.002,-0.149,0.002,1.381,4.298,60.677,60.394,273.332,53.906,54.861,45.483,59.619,44.138,279.586,63.592,54.832,21.968,71.205,41.1,276.498,47.444,55.151,41.379,61.151,54,283.679,56.448,54.547,39.779,60.357,66.876,280.839,57.935,55.073,27.233,60.133,27.717,283.792,29.769,55.039,39.256,58.868,49.037,280.847,49.508,55.474,60.212,59.982,46.27,262.41,58.372,54.976,89.205,7.964,37.658,25.76,39.862,36.368,37.565,23.75,41.252,38.581,37.349,22.215,35.635,32.851,37.173,33.184,37.04,34.061,1.35,4.193,2.054,2.139,1355.808,1396.982,1387.597,1381.533,1391.669,0.444,8322.315,1.459,11369.83
2018-07-14 06:00:00,301.932,0.001,-0.002,-0.149,0.002,1.057,3.534,60.22,58.741,279.154,54.419,54.978,45.929,60.147,43.859,280.966,64.219,54.951,33.115,69.517,41.1,277.302,48.146,54.575,46.718,60.133,54,283.002,56.327,56.614,40.909,60.034,67.298,281.265,58.225,55.112,27.634,59.904,28.242,282.859,29.996,55.06,39.916,60.98,49.037,279.883,50.417,55.806,59.84,60.031,46.582,278.977,59.17,55.062,90.086,7.962,37.586,25.896,39.829,35.864,37.56,23.315,40.978,39.277,36.213,22.215,35.83,32.944,37.345,31.558,36.595,34.155,1.438,4.452,2.157,2.295,1359.939,1377.584,1399.216,1373.829,1394.866,0.332,8322.715,1.447,11371.24
2018-07-14 07:00:00,304.441,0.001,-0.002,-0.149,0.002,0.985,4.067,59.889,55.113,282.463,53.215,54.942,44.076,60.59,43.131,279.693,62.577,54.837,31.75,73.427,41.1,279.717,46.593,55.666,43.749,62.826,54,279.873,55.032,55.258,38.848,59.744,65.305,279.833,57.065,55.022,26.046,59.912,27.006,279.118,29.55,54.874,37.308,63.534,49.037,282.381,49.954,55.585,58.492,60.027,45.382,258.202,57.572,55.029,87.835,8.022,38.067,25.665,40.155,35.696,37.522,23.909,41.378,38.698,37.65,22.315,35.735,37.292,37.272,33.319,36.662,34.343,1.37,3.967,1.954,2.013,1364.059,1326.208,1346.677,1362.122,1379.204,0.323,8323.068,1.181,11372.51
2018-07-14 08:00:00,304.826,0.001,-0.002,-0.149,0.002,1.336,4.096,60.136,55.839,280.246,53.221,55.002,44.972,59.857,44.1,279.824,63.301,54.84,32.585,71.624,41.1,279.635,47.011,55.096,39.201,58.433,54,279.766,55.8,55.032,39.044,59.744,66.192,281.087,57.557,55.061,26.733,59.936,27.448,287.88,29.396,55.079,38.329,60.387,49.037,286.23,48.799,55.443,59.24,59.926,45.709,285.66,59.421,55.003,88.58,8.015,37.9,26.438,40.301,36.645,37.83,24.262,41.45,38.634,36.16,22.715,36.304,32.893,37.634,33.269,37.247,34.489,1.373,4.192,2.046,2.146,1368.17,1396.082,1399.245,1349.672,1431.253,0.423,8323.435,1.19,11373.74
2018-07-14 09:00:00,301.646,0.001,-0.002,-0.149,0.002,1.296,4.256,64.637,58.371,279.163,53.285,54.988,44.87,59.862,43.043,279.974,63.576,55.314,21.816,71.332,41.1,280.013,47.031,54.876,40.276,58.186,54,279.916,56.216,54.783,39.289,60.405,66.382,279.92,57.828,55.12,26.984,59.958,27.518,288.564,29.684,55.022,38.874,60.666,49.037,276.258,49.897,55.588,59.721,59.825,46.193,273.072,58.698,55.012,88.915,8.018,38.077,26.28,40.151,36.194,37.747,24.047,41.548,38.378,33.872,22.715,35.958,31.216,37.385,32.322,36.909,34.455,1.338,4.046,1.993,2.053,1372.252,1381.439,1372.378,1307.098,1401.566,0.449,8323.845,1.228,11374.97
2018-07-14 10:00:00,295.301,0.001,-0.002,-0.149,0.002,1.057,3.753,58.427,54.401,272.847,52.965,55.255,44.38,59.335,42.85,279.851,63.069,55.101,21.167,72.716,41.1,279.453,46.759,55.092,39.056,59.149,54,279.414,55.438,56.138,39.629,60.073,65.781,280.763,57.4,54.997,26.352,60.066,27.033,289.418,28.916,55.152,38.061,61.888,49.037,273.861,50.488,55.533,59.412,60.053,45.559,286.67,58.558,55.104,88.534,8.029,37.669,25.432,39.27,35.367,36.485,23.671,40.883,37.546,34.167,23.315,34.671,32.347,35.983,31.868,36.174,33.669,1.262,4.094,1.996,2.098,1376.246,1350.651,1330.925,1274.181,1331.685,0.333,8324.226,1.101,11376.18
2018-07-14 11:00:00,294.111,0.001,-0.002,-0.149,0.002,1.066,3.78,56.788,58.261,281.671,52.85,55.025,44.194,60.045,42.499,280.493,62.407,55.071,20.722,73.3,41.1,280.17,46.436,55.034,38.412,59.567,54,276.626,55.043,54.97,38.565,59.985,65.099,279.526,57.144,55.15,26.054,59.934,26.888,265.211,29.414,55.111,37.761,63.301,49.037,287.69,48.839,55.535,58.421,60.039,44.873,287.45,57.992,55.077,88.008,8.012,37.589,25.579,39.555,35.56,36.736,23.24,40.48,38.443,33.652,23.315,34.607,34.306,35.353,30.588,36.138,33.656,1.294,3.928,1.933,1.995,1380.175,1348.942,1338.447,1291.584,1342.786,0.327,8324.579,1.067,11377.33
2018-07-14 12:00:00,296.342,0.001,-0.002,-0.149,0.002,0.991,3.735,59.799,53.356,280.477,53.431,55.076,44.925,60.163,43.321,280.527,63.152,55.128,21.591,71.999,41.1,280.313,46.85,55.108,39.429,58.434,54,280.111,55.899,55.012,39.093,59.711,66.027,280.388,57.535,55.036,26.807,59.731,27.298,288.83,29.584,55.013,38.723,60.569,49.037,277.007,50.237,55.507,59.639,60.084,46.25,275.186,58.45,54.93,88.817,7.975,37.655,26.005,39.531,35.512,36.655,23.54,40.62,37.449,35.432,23.615,34.618,30.468,35.635,32.119,36.193,33.585,1.249,3.929,1.889,2.04,1384.111,1331.091,1308.188,1286.646,1317.334,0.286,8324.909,1.236,11378.53
2018-07-14 13:00:00,298.044,0.001,-0.002,-0.149,0.002,1.054,3.919,59.762,24.477,282.433,52.951,54.828,44.596,59.697,43.545,280.452,63.172,55.171,21.149,72.571,41.1,279.554,46.833,54.826,39.212,58.983,54,279.69,55.386,54.803,38.79,60.032,65.727,279.335,57.294,55.082,26.363,59.989,27.22,288.554,29.463,54.653,38.122,60.876,49.037,273.722,49.536,55.459,59.31,59.913,45.48,283.188,57.826,55.239,88.412,7.997,37.566,25.75,39.494,35.299,36.85,23.399,40.68,38.566,36.939,23.615,34.783,30.59,35.748,32.107,35.984,33.749,1.252,4.035,1.978,2.057,1388.02,1332.821,1315.743,1304.781,1311.099,0.318,8325.237,1.086,11379.82
2018-07-14 14:00:00,297.725,0.001,-0.002,-0.149,0.002,1.061,3.767,59.945,52.908,281.123,53.345,54.906,44.771,60,43.756,280.328,63.198,55.058,21.143,72.154,41.1,279.901,46.948,54.979,39.174,58.663,54,280.888,55.37,54.443,39.214,59.708,66.101,279.46,57.493,55.072,26.551,60.031,27.329,276.266,30.73,54.843,38.146,60.497,49.037,275.201,50.021,55.632,59.559,59.906,45.658,279.594,58.377,54.956,88.207,7.997,37.547,25.752,39.628,35.354,36.838,23.074,40.789,38.892,37.146,23.615,34.656,31.898,35.217,32.725,35.904,33.697,1.273,3.82,1.863,1.957,1391.928,1321.743,1297.458,1313.761,1313.563,0.307,8325.567,1.356,11380.95
2018-07-14 15:00:00,298.089,0.001,-0.002,-0.149,0.002,1.032,3.798,60.393,31.984,281.183,53.655,55.11,44.692,59.529,35.198,280.214,63.027,55.099,21.236,72.354,41.1,279.722,46.821,55.044,39.001,58.868,54,280.104,55.793,55.37,39.52,60.345,65.89,279.84,57.372,55.168,26.518,59.989,27.024,269.881,29.965,54.995,38.023,60.569,49.037,279.935,50.27,55.858,59.188,59.906,45.741,280.226,58.156,55.145,88.816,8.009,37.719,25.397,39.439,35.537,36.582,23.114,40.288,37.392,38.044,23.315,34.509,29.743,35.718,31.146,35.792,33.248,1.273,4.065,1.98,2.085,1395.929,1381.137,1355.091,1343.827,1341.279,0.319,8325.899,1.278,11382.28
2018-07-14 16:00:00,296.22,0.001,-0.002,-0.149,0.002,0.994,3.872,59.922,52.421,282.976,53.327,54.8,44.208,59.894,35.347,279.598,62.997,54.66,20.705,73.212,41.1,279.702,46.636,54.874,38.355,64.12,56,281.8,55.485,55.325,38.833,59.884,65.36,279.388,57.342,55.132,26.198,59.919,27.121,288.36,28.898,54.837,37.964,61.729,49.037,282.055,50.657,55.438,58.549,60.012,45.503,285.904,57.175,54.9,88.236,8.019,37.426,25.503,39.066,35.401,36.361,22.652,40.626,37.629,37.972,23.315,33.893,29.545,35.182,30.635,35.693,32.925,1.273,4.033,2.059,1.973,1399.987,1394.326,1389.287,1390.953,1361.969,0.314,8326.239,1.074,11383.52
